poolId,latitude,longitude,poolStatus,sourceVisitId,sourceSurveyId,updatedAt,visitId,visitUserName,visitUserId,visitPoolId,visitDate,visitLocatePool,visitCertainty,visitNavMethod,visitDirections,visitLocationComments,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestUpland,visitForestCondition,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitHabitatComment,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat
NEW41,44.212500,-72.675833,Confirmed,1303,0,2021-03-24 10:41:49.661715,1303,jarnold,0,NEW41,2010-04-26,0,,GPS,From end of West Hill Rd,,,44.21250000,-72.67583300,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,,12-24 Inches,,,20,200,1,0,0,0,,f,f,f,f,f,,,0,,,,0,100,Counted,,0,,,,0,,,0,0,,,Counted eggs in only about 20% of the pool area,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,92,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1235,44.067300,-72.595390,Confirmed,1391,0,2021-03-24 10:41:49.661715,1391,sfaccio,0,SDF1235,2012-05-05,1,Certain,Map & Compass,From S-turn in Old Cross Rd. walk due east.,Entered for Jon Binhammer.,VT ANR Mapping Website,44.06730000,-72.59539000,Yes,Pool associated with larger wetland complex,No Inlet,,Mixed,Minor logging,f,f,f,f,f,f,,This pool has been drained with a ditch heading into the nearby swamp.  Ditch is about 2-feet deep.,,Dry,,30,90,,,,,,t,f,f,f,t,dumping tree tops,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF460,43.909047,-72.188481,Eliminated,0,0,2021-03-24 10:41:49.661715,1534,sfaccio,0,SDF460,2011-06-03,0,Certain,GPS,S. of Bald Top,NO POOL,,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,123,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1237,44.059878,-72.613187,Confirmed,1392,0,2021-03-24 10:41:49.661715,1392,sfaccio,0,SDF1237,2012-04-15,1,Certain,Prior Knowledge,West of SDF 1238,Entered for Jon Binhammer.,,44.05987800,-72.61318700,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,2-3 Feet,Full,Semi-permanent,60,175,,2,20,,Leaf litter,f,f,f,f,f,,,0,75,Estimated,,0,10,Estimated,,0,,,,0,,,0,0,,,Wood frog eggs in a 5x7 foot mat.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1238,44.059451,-72.612973,Confirmed,1393,0,2021-03-24 10:41:49.661715,1393,sfaccio,0,SDF1238,2012-04-15,1,Certain,Prior Knowledge,"From S end of Lamson Rd, head SW 300 feet.",Entered for Jon Binhammer.,,44.05945100,-72.61297300,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,,12-24 Inches,Full,Ephemeral,45,150,,10,20,,Leaf litter,f,f,f,f,f,,,0,1,Counted,,0,1,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1243,44.018923,-72.587664,Eliminated,0,0,2021-03-24 10:41:49.661715,1396,sfaccio,0,SDF1243,2011-04-24,0,Certain,Map & Compass,Entered for Jon Binhammer,NO POOL,,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1244,44.021943,-72.614616,Eliminated,0,0,2021-03-24 10:41:49.661715,1397,sfaccio,0,SDF1244,2011-05-12,0,Pretty Sure,Map & Compass,"After much searching, I came to the conclusion that this pool was filled in when a logging rd. was built in the last 5 years.",Entered for Jon Binhammer,,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1246,44.002377,-72.597025,Confirmed,1398,0,2021-03-24 10:41:49.661715,1398,sfaccio,0,SDF1246,2011-05-01,1,Certain,Prior Knowledge,Just off Lavender Rd.,Entered for Jon Binhammer,,44.00237700,-72.59702500,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,t,f,,,2-3 Feet,Full,Semi-permanent,50,88,10,4,,4,Leaf litter,f,f,f,f,f,,,0,20,Estimated,3,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1247,44.002932,-72.589730,Confirmed,0,0,2021-03-24 10:41:49.661715,1399,sfaccio,0,SDF1247,2011-05-12,1,Certain,Prior Knowledge,"From 525 Lavender Rd, walk north to stand of pines/spruce.",Entered for Jon Binhammer.,,,,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Ephemeral,16,70,,,,5,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,mosquito larvae,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,218,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1287,43.775530,-72.595550,Confirmed,1400,0,2021-03-24 10:41:49.661715,1400,sfaccio,0,SDF1287,2012-06-01,1,Certain,GPS,S. of Johnson Hill Rd.,,GPS,43.77553000,-72.59555000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,Lots of algae on surface,12-24 Inches,Less than 50%,Ephemeral,30,80,,,10,80,Leaf litter,f,f,f,f,f,,,1,,,,1,,,,0,,,,0,,,0,0,,,Poor visibility due to algae.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1291,43.775434,-72.595348,Eliminated,0,0,2021-03-24 10:41:49.661715,1401,sfaccio,0,SDF1291,2012-06-01,0,Certain,GPS,S. of Johnson Hill Rd.,"No pool, shadow?",,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1292,43.772990,-72.597240,Potential,1402,0,2021-03-24 10:41:49.661715,1402,sfaccio,0,SDF1292,2012-06-01,1,Certain,GPS,S. of Johnson Hill Rd.,"Nice pool, but no landowner permission of to collect data.",GPS,43.77299000,-72.59724000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Ephemeral,30,90,,,5,,Leaf litter,f,f,f,f,f,,,1,,,,1,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1293,43.772130,-72.596050,Confirmed,1403,0,2021-03-24 10:41:49.661715,1403,sfaccio,0,SDF1293,2012-06-01,1,Certain,GPS,South of Johnson Hill Rd.,Small pool.,GPS,43.77213000,-72.59605000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,May be short-hydroperiod pool.,< 6 Inches,Less than 50%,Ephemeral,20,30,,,,,Leaf litter,f,f,f,f,f,,,1,,,,1,,,,0,,,,0,,,0,0,,,Visibility impaired by pollen sheen covering entire pool.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1919,43.581001,-72.927442,Confirmed,888,0,2021-03-24 10:41:49.661715,888,jessicabaker,0,MLS1919,2011-04-24,1,Certain,GPS,Within 20 feet of the hiking trail in Aitken State Forest.,,,43.58100112,-72.92744225,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,,12-24 Inches,Full,Semi-permanent,20,35,25,10,25,10,Leaf litter,f,f,f,f,f,,1,1,3,Counted,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,253,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1316,43.714830,-72.617650,Confirmed,1404,0,2021-03-24 10:41:49.661715,1404,sfaccio,0,SDF1316,2011-06-01,1,Certain,GPS,SE of Barnard Village,,GPS,43.71483000,-72.61765000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,,f,f,f,f,f,f,,"Poor location accuracy, pool about 50m from mapped location.",12-24 Inches,More than 50%,Ephemeral,40,75,5,25,10,10,Leaf litter,f,f,f,f,f,,,1,,,,1,25,Counted,,0,,,,0,,,0,0,,,"Nice pool.  Lots of shrubs (dogwood, willow). Tons of wood Frog tadpoles.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1317,43.714370,-72.616340,Eliminated,1405,0,2021-03-24 10:41:49.661715,1405,sfaccio,0,SDF1317,2011-06-01,1,Certain,GPS,SE of Barnard Village,,GPS,43.71437000,-72.61634000,No,Other,Ephemeral Inlet,Ephemeral Outlet,Mixed,,f,f,f,f,f,f,,Seep with ~6 of standing water.,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1318,43.716941,-72.634164,Confirmed,1406,0,2021-03-24 10:41:49.661715,1406,sfaccio,0,SDF1318,2011-06-01,1,Certain,GPS,SW of Barnard Village,,GPS,43.71694100,-72.63416400,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,f,f,,"More of a headwater seep but provides important VP habitat, especially in wet years.",6-12 Inches,More than 50%,Ephemeral,35,40,1,25,10,1,Leaf litter,f,f,f,f,f,,,1,,,,1,10,Counted,,0,,,,0,,,0,0,Caddisfly larvae,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1329,43.687770,-72.614120,Confirmed,1407,0,2021-03-24 10:41:49.661715,1407,sfaccio,0,SDF1329,2011-06-01,1,Certain,GPS,N. of Lakota Rd.,Just south of MLS967,GPS,43.68777000,-72.61412000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,Location accuracy poor; pool was ~40m E of mapped location.,6-12 Inches,More than 50%,Ephemeral,30,60,,1,2,,Leaf litter,f,f,f,f,f,,,1,,,,1,2,Counted,,0,,,,0,,,0,0,Caddisfly Larvae,,Hundreds of wood frog tadpoles.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,138,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1333,43.667480,-72.635530,Confirmed,1410,0,2021-03-24 10:41:49.661715,1410,sfaccio,0,SDF1333,2011-06-01,1,Certain,GPS,Along App. Trail near Pinnacle,,GPS,43.66748000,-72.63553000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Ephemeral,35,60,,,5,,Leaf litter,f,f,f,f,f,,,1,,,,1,15,Counted,,1,25,Estimated,,0,,,1,0,Caddisfly Larvae,,"Jeff eggs had all hatched, jelly was mostly decomposed, but found several that retained shape.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,142,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1171,43.628242,-72.565751,Eliminated,0,0,2021-03-24 10:41:49.661715,1385,sfaccio,0,SDF1171,2012-06-01,0,Certain,GPS,,No pool -- shadow from large white pine.,,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,207,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW79,44.254850,-72.126967,Eliminated,1335,0,2021-03-24 10:41:49.661715,1335,libbyhillhouse,0,NEW79,2010-05-15,0,,Prior Knowledge,on hill above my home at edge of woods,,,44.25485000,-72.12696700,Yes,Manmade,Ephemeral Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,test pit for pond which did not hold water.  Sits at edge of woods in wet area.  Pond receives run-off from surrounding wet area.,> 4 Feet,Full,Ephemeral,20,25,0,0,5,10,Mud,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,green frog male adult,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,213,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1371,43.492000,-72.496400,Confirmed,1412,0,2021-03-24 10:41:49.661715,1412,barbgerst,0,SDF1371,2011-05-13,1,Certain,GPS,Follow trail approx. 620 ft. north on trail from landowners barn.  Trail is parallel to a stream.  Pool is about 220 ft. east off trail.,,GPS,43.49200000,-72.49640000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,Pool is 50 ft. from a small hut.  Area around the hut was cleared in the past.  Hut does not appear to be used currently but may be lightly used in the summer.  Pool is really two pools divided by higher ground but connected when the water is high.,2-3 Feet,Less than 50%,Semi-permanent,43,110,0,5,5,0,Leaf litter,f,f,f,f,f,lightly used hut,,1,,,,0,75,Estimated,,0,25,Estimated,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,224,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1387,43.401070,-72.477250,Confirmed,1421,0,2021-03-24 10:41:49.661715,1421,sfaccio,0,SDF1387,2012-05-02,1,Certain,GPS,South of Gravelin Rd.,Nice little pool.,GPS,43.40107000,-72.47725000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,f,f,,N. hardwoods/hemlock,6-12 Inches,More than 50%,Ephemeral,15,30,0,0,0,0,Leaf litter,f,f,f,f,f,,,1,,,,0,30,Estimated,,0,,,,0,,,0,0,Phantom midge larvae,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,228,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1645,43.228981,-72.692797,Eliminated,1457,0,2021-03-24 10:41:49.661715,1457,sfaccio,0,SDF1645,2011-04-14,1,Certain,GPS,State Forest in SE corner of Andover.,West of large powerline ROW.  Visited with MLS.,VT ANR Mapping Website,43.22898083,-72.69279750,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,156,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1390,43.397250,-72.470720,Confirmed,1423,0,2021-03-24 10:41:49.661715,1423,sfaccio,0,SDF1390,2012-05-02,1,Certain,GPS,South of Gravelin Rd.,Very large pool.,GPS,43.39725000,-72.47072000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,t,f,f,f,f,,Huge pool.  A lot of algae along with some duckweed.  Pool about 300m from house.,12-24 Inches,More than 50%,Semi-permanent,60,60,5,,,10,Leaf litter,f,f,f,f,f,,,1,,,,0,50,Estimated,,0,,,,0,,,0,0,,,"Probably more salamander eggs, but visibility impaired by algae.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,228,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1391,43.393750,-72.471640,Confirmed,1424,0,2021-03-24 10:41:49.661715,1424,sfaccio,0,SDF1391,2012-05-02,1,Certain,GPS,South of Gravelin Rd.,Large seep with embedded VPs,GPS,43.39375000,-72.47164000,Yes,Pool associated with larger wetland complex,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,f,f,,Best embedded pool is on E. side of seep complex.,6-12 Inches,More than 50%,Ephemeral,80,80,30,25,30,,Leaf litter,f,f,f,f,f,,,1,,,,0,50,Estimated,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,228,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1392,43.392330,-72.471890,Confirmed,1425,0,2021-03-24 10:41:49.661715,1425,sfaccio,0,SDF1392,2012-05-02,1,Certain,GPS,South of Gravelin Rd.,Nice Pool,GPS,43.39233000,-72.47189000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,"Small, but nice pool.",6-12 Inches,Less than 50%,Ephemeral,25,65,0,0,0,0,Leaf litter,f,f,f,f,f,,,1,,,,0,50,Estimated,,0,,,,0,,,0,0,Phantom midge larvae,copepods,Surprised that there werent more Wood Frog eggs or larvae given the number of salamander eggs present.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,228,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1436,43.540740,-72.620566,Confirmed,1428,0,2021-03-24 10:41:49.661715,1428,sfaccio,0,SDF1436,2013-05-06,1,Certain,GPS,West of Curtis Hollow Rd. on Ridgetop,Landowner unknown.  Pool about 50m S. of State Forest boundary.,GPS,43.54074000,-72.62056600,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,Ridgetop pool,6-12 Inches,More than 50%,Ephemeral,30,80,0,5,2,,Leaf litter,f,f,f,f,f,,,1,,,,0,8,Counted,,0,,,,0,,,0,0,caddis larvae,water beetle,Thousands of wood frog tadpoles,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,148,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1437,43.541601,-72.625389,Confirmed,1429,0,2021-03-24 10:41:49.661715,1429,sfaccio,0,SDF1437,2013-05-06,1,Certain,GPS,"West of Curtis Hollow Rd., Calvin Coolidge State Forest.",,GPS,43.54160100,-72.62538900,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,Nice Pool,6-12 Inches,Full,Ephemeral,30,70,0,0,0,0,Leaf litter,f,f,f,f,f,,1,0,75,Estimated,,0,18,Counted,,0,,,,0,,,0,1,caddis larvae,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,148,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1438,43.541460,-72.626814,Confirmed,1430,0,2021-03-24 10:41:49.661715,1430,sfaccio,0,SDF1438,2013-05-06,1,Certain,GPS,"West of Curtis Hollow Rd., Calvin Coolidge State Forest",Small pool.,GPS,43.54146000,-72.62681400,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,,6-12 Inches,Full,Ephemeral,25,45,,2,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,8,Counted,,0,,,,0,,,0,0,caddis larvae,,"Thousands of wood frog tadpoles, some days old, others just hatching.  Pool seems productive for its small size.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,148,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1439,43.532440,-72.601540,Eliminated,1431,0,2021-03-24 10:41:49.661715,1431,sfaccio,0,SDF1439,2012-06-06,1,Certain,GPS,Along Brown Schoolhouse Rd.,Shrub wetland,GPS,43.53244000,-72.60154000,No,Other,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,t,f,,"Shrub swamp that provides breeding habitat for VP amphibians, but appears to have ground water input.",6-12 Inches,More than 50%,Semi-permanent,30,60,5,30,20,,Leaf litter,f,f,f,f,f,,,1,,,,1,3,Counted,,0,,,,0,,,0,0,Spring Peeper,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,148,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1470,43.129137,-72.459533,Confirmed,0,0,2021-03-24 10:41:49.661715,1434,sfaccio,0,SDF1470,2011-04-13,1,Certain,GPS,Bellows Falls Recreation Area,,VT ANR Mapping Website,,,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,Full,Ephemeral,15,90,,,,,Leaf litter,f,f,f,f,f,,,0,30,Estimated,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,235,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1472,43.139870,-72.473820,Confirmed,1436,0,2021-03-24 10:41:49.661715,1436,michaellewsmith,0,SDF1472,2011-04-20,1,Certain,GPS,On property with town water supply,,GPS,43.13987000,-72.47382000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,"Oaks, pines and hemlock",3-4 Feet,Full,Semi-permanent,100,30,,,,,Leaf litter,f,f,f,f,f,,1,0,2,Counted,,0,10,Counted,,0,,,,0,,,0,0,,,"Very deep, tannic pool.  Still early, likely many more eggs will be laid.  Very nice pool.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,235,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1473,43.138330,-72.473490,Confirmed,1437,0,2021-03-24 10:41:49.661715,1437,michaellewsmith,0,SDF1473,2011-04-20,1,Certain,GPS,"Town water supply property, near pond.",,GPS,43.13833000,-72.47349000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,Full,Ephemeral,20,100,20,,,,Leaf litter,f,f,f,f,f,,,0,5,Counted,,0,15,Counted,,0,,,,0,,,0,0,,,"Early in season, likely more egg masses to come.  Nice pool, though small compared to nearby pools.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,235,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1524,43.498120,-72.660030,Confirmed,1440,0,2021-03-24 10:41:49.661715,1440,sfaccio,0,SDF1524,2013-04-30,1,Certain,GPS,"Arthur Davis WMA along main trail ~1 mile N of Colby Pond, near Reading Pond.",,GPS,43.49812000,-72.66003000,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,t,f,,"90% hardwood, 10% red spruce.",6-12 Inches,Full,Ephemeral,30,80,0,5,5,10,Leaf litter,f,f,f,f,f,,,0,70,Estimated,,0,,,,0,,,,0,,,0,1,,,Presence of duckweed limited visibility.  Pool hydroperiod seems marginal for salamanders.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,146,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1534,43.308699,-72.752599,Eliminated,0,0,2021-03-24 10:41:49.661715,1442,sfaccio,0,SDF1534,2014-05-07,1,Certain,GPS,,Headwater seep that provides minimal amphibian breeding (spermatophores and 3 spotted egg masses and 3 wood frog masses present).,,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,156,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1543,43.385037,-72.788258,Eliminated,0,0,2021-03-24 10:41:49.661715,1443,sfaccio,0,SDF1543,2012-05-17,1,Certain,GPS,Yale School of Forestry property,This is a seep.,,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,151,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
SDF1547,43.327227,-72.816387,Eliminated,0,0,2021-03-24 10:41:49.661715,1445,sfaccio,0,SDF1547,2012-05-17,0,,,GMNF near Moses Pond,SEEP,,,,No,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,155,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
